region,component,metric_suffix,metric_title,mean_col,slope,intercept,rvalue,r2,pvalue,stderr,n
CP4,A_N100,peak_lat_ms_roll_mean,Peak latency,A_N100_peak_lat_ms_roll_mean,-0.003534562138623185,96.92738809860103,-0.023962649570864282,0.0005742085744560422,0.8557904210788834,0.01936252823182212,60
CP4,A_P200,peak_lat_ms_roll_mean,Peak latency,A_P200_peak_lat_ms_roll_mean,0.016863950923867662,181.20339193233795,0.10951237062689295,0.011992959320321966,0.4048762287226605,0.02009843179318068,60
CP4,A_N200,peak_lat_ms_roll_mean,Peak latency,A_N200_peak_lat_ms_roll_mean,-0.01646598158053179,318.74261732411895,-0.08889852247496435,0.007902947298231742,0.49938436993429736,0.024224574935397394,60
CP4,A_P300,peak_lat_ms_roll_mean,Peak latency,A_P300_peak_lat_ms_roll_mean,0.013512222103692928,227.11415140738498,0.05042148962203141,0.0025423266157046215,0.7020231907767449,0.03514344600911378,60
CP4,T_P50,peak_lat_ms_roll_mean,Peak latency,T_P50_peak_lat_ms_roll_mean,0.024466715911497072,567.8871201994215,0.20637836118478708,0.042592027965318434,0.11363688299089737,0.015231618120258854,60
CP4,T_N100,peak_lat_ms_roll_mean,Peak latency,T_N100_peak_lat_ms_roll_mean,-0.03564216023134776,619.980082538842,-0.2076995061041521,0.04313908483590872,0.11129274443132732,0.02204138930526725,60
CP4,T_P200,peak_lat_ms_roll_mean,Peak latency,T_P200_peak_lat_ms_roll_mean,-0.009444665308816264,689.9562635567999,-0.07747134911006479,0.006001809932933535,0.5562958343049467,0.01595968272648552,60
CP4,T_N200,peak_lat_ms_roll_mean,Peak latency,T_N200_peak_lat_ms_roll_mean,0.06237781824316206,629.28314742652,0.3623016286754918,0.13126247014091397,0.004445618753696277,0.02107124463675657,60
CP4,T_P300,peak_lat_ms_roll_mean,Peak latency,T_P300_peak_lat_ms_roll_mean,-0.1379357867678191,892.1685835351091,-0.4803218145127611,0.2307090454968313,0.00010278325148261684,0.03307318052170438,60
CPZ,A_P50,mean_amp_roll_mean,Mean amplitude,A_P50_mean_amp_roll_mean,0.020670134105960747,-0.19647410810995958,0.45068862284752603,0.20312023476419958,0.00030197571011085966,0.005375874260342901,60
CPZ,A_N100,mean_amp_roll_mean,Mean amplitude,A_N100_mean_amp_roll_mean,0.0167170525674987,-4.993566779571753,0.5085160880361,0.25858861179153864,3.349600457674095e-05,0.0037168123908910417,60
CPZ,A_P200,mean_amp_roll_mean,Mean amplitude,A_P200_mean_amp_roll_mean,0.00961389950134696,4.865281790320681,0.1966927154701481,0.03868802431902064,0.13199466002398227,0.006292590660693625,60
CPZ,A_N200,mean_amp_roll_mean,Mean amplitude,A_N200_mean_amp_roll_mean,0.001940282774936303,-1.665520457119879,0.06510576695929242,0.004238760891357693,0.6211484264329292,0.003904893382221457,60
CPZ,A_P300,mean_amp_roll_mean,Mean amplitude,A_P300_mean_amp_roll_mean,-0.0009876779747887605,0.6490461351345614,-0.03340195166580921,0.0011156903750850547,0.7999912564205047,0.0038804949692886424,60
CPZ,T_P50,mean_amp_roll_mean,Mean amplitude,T_P50_mean_amp_roll_mean,0.0044441818831099525,-0.7244785066267899,0.12924542995267824,0.016704381163652658,0.3250138190849955,0.004477181332155927,60
CPZ,T_N100,mean_amp_roll_mean,Mean amplitude,T_N100_mean_amp_roll_mean,0.0036112025715230272,-0.8213521550601052,0.12865222362196677,0.016551394642876544,0.32725816545862507,0.003655075831551824,60
CPZ,T_P200,mean_amp_roll_mean,Mean amplitude,T_P200_mean_amp_roll_mean,0.0003819525849685333,-1.2183341237076755,0.010316838132558036,0.00010643714905340358,0.9376412311433571,0.004861001178479235,60
CPZ,T_N200,mean_amp_roll_mean,Mean amplitude,T_N200_mean_amp_roll_mean,0.006220140439117699,-0.9687401881335019,0.22846379098384026,0.05219570379070785,0.07913138371645766,0.0034803919150461103,60
CPZ,T_P300,mean_amp_roll_mean,Mean amplitude,T_P300_mean_amp_roll_mean,-0.0015477632337738286,1.0679924675551402,-0.039339255615328944,0.0015475770323681898,0.7653780533991776,0.0051621197973965045,60
CPZ,A_P50,peak_amp_roll_mean,Peak amplitude,A_P50_peak_amp_roll_mean,0.02992924821497882,2.068779910009762,0.594103992439928,0.352959553833062,5.611687689376691e-07,0.0053208994847442695,60
